ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
120872671,Photo,Palm Warbler,Setophaga palmarum,,Teale Fristoe,2018-10-27,2018,10,27,1330,United States,US-CA-075,California,San Francisco,Alta Plaza Park,37.7913372,-122.4379492,"",,Unspecified,"","",,,,,,,S49506364,"",,,,"I spent more than an hour looking for this bird, mostly patrolling the plum trees on the eastern side of the park, before I finally found it in the southeast corner about half way between the tennis courts and the road. The bird seems accustomed to people and let me approach fairly close for photos. Warbler with dark line through eye, pale supercilium, and yellow undertail coverts. My pictures show a weak yellow wash throughout its underside.",Setophaga palmarum,palwar,Species,33029,,4.00,3,,2488,3161
61884311,Photo,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,,Teale Fristoe,2017-06-21,2017,6,21,1141,United States,US-OR-035,Oregon,Klamath,Upper Klamath Lake--Rocky Point,42.4770000,-122.0850300,"",,Unspecified,"","",,,,,,,S37726980,"",,,,,Xanthocephalus xanthocephalus,yehbla,Species,32296,,4.00,3,,2632,4290
53469131,Photo,Canyon Wren,Catherpes mexicanus,,Teale Fristoe,2017-03-31,2017,3,31,1500,United States,US-CA-065,California,Riverside,Exhibit south of Cottonwood Springs,33.7217603,-115.8123443,"",,Unspecified,"","",,,,,,,S35707043,"",,,,,Catherpes mexicanus,canwre,Species,26271,,4.00,3,,1302,1716
32571771,Photo,Wandering Tattler,Tringa incana,,Teale Fristoe,2016-08-14,2016,8,14,1347,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S31094693,"",,,,,Tringa incana,wantat1,Species,5977,,4.00,3,,2856,2912
405521011,Photo,Western Grebe,Aechmophorus occidentalis,,Teale Fristoe,2022-01-13,2022,1,13,856,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S100662191,"",,,,,Aechmophorus occidentalis,wesgre,Species,1818,,4.50,2,,2164,3012
405097951,Photo,American White Pelican,Pelecanus erythrorhynchos,,Teale Fristoe,2022-01-12,2022,1,12,1145,United States,US-CA-001,California,Alameda,Lake Temescal,37.8467336,-122.2303775,"",,Unspecified,"","",,,,,,,S100615469,"",,,,,Pelecanus erythrorhynchos,amwpel,Species,7104,,4.50,2,,3178,4238
392784621,Photo,Lesser Scaup,Aythya affinis,,Teale Fristoe,2021-12-02,2021,12,2,830,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S98374255,"",,,,,Aythya affinis,lessca,Species,622,,4.50,2,,2177,3134
381087701,Photo,White-tailed Kite,Elanus leucurus,,Teale Fristoe,2021-10-19,2021,10,19,805,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S96442886,"",,,,,Elanus leucurus,whtkit,Species,7445,,4.50,2,,2531,3284
379927261,Photo,Cackling Goose,Branta hutchinsii,,Teale Fristoe,2021-10-15,2021,10,15,730,United States,US-CA-041,California,Marin,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,"",,Unspecified,"","",,,,,,,S96202175,"",,,,,Branta hutchinsii,cacgoo1,Species,292,,4.50,2,,2884,3544
376735361,Photo,Red-shouldered Hawk,Buteo lineatus,,Teale Fristoe,2021-10-10,2021,10,10,826,United States,US-CA-013,California,Contra Costa,EBMUD--Kings Canyon Loop Trail (permit required),37.8084526,-122.1284008,"",,Unspecified,"","",,,,,,,S95936932,"",,,,,Buteo lineatus,reshaw,Species,8066,,4.50,2,,2381,2903
366948171,Photo,Red-necked Phalarope,Phalaropus lobatus,,Teale Fristoe,2021-09-05,2021,9,5,914,United States,US-CA-041,California,Marin,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,"",,Unspecified,"","",,,,,,,S94246799,"",,,,,Phalaropus lobatus,renpha,Species,6021,,4.50,2,,2171,2913
366301191,Photo,Pectoral Sandpiper,Calidris melanotos,,Teale Fristoe,2021-09-03,2021,9,3,806,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S94124284,"",,,,"Continuing along no name trail near the islands. Three seen at once. Hanging out on the islands, in the pickleweed next to the trail, and occasionally on the foam with peeps. Great views!",Calidris melanotos,pecsan,Species,5953,,4.50,2,,1797,2309
348301211,Photo,Dark-eyed Junco (Oregon),Junco hyemalis [oreganus Group],,Teale Fristoe,2021-06-15,2021,6,15,551,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S90229715,"",,,,,Junco hyemalis,orejun,Group,32042,,4.50,2,,2186,2639
330065501,Photo,Nashville Warbler,Leiothlypis ruficapilla,,Teale Fristoe,2021-04-24,2021,4,24,628,United States,US-CA-001,California,Alameda,Ohlone Regional Wilderness,37.5358202,-121.7082101,"",,Unspecified,"","",,,,,,,S86302175,"",,,,,Leiothlypis ruficapilla,naswar,Species,32701,,4.50,2,,1613,1976
323436661,Photo,Brown-headed Cowbird,Molothrus ater,,Teale Fristoe,2021-04-05,2021,4,5,1440,United States,US-CA-083,California,Santa Barbara,UCSB--Campus Lagoon,34.4076516,-119.8451650,Adult Male – 1,Vocalizing,Unspecified,"","",,,,,,,S84887675,"",,,,,Molothrus ater,bnhcow,Species,32557,,4.50,2,"",2384,3610
318669291,Photo,Band-tailed Pigeon,Patagioenas fasciata,,Teale Fristoe,2021-03-21,2021,3,21,1209,United States,US-CA-001,California,Alameda,Garber Park,37.8613116,-122.2389358,"",,Unspecified,"","",,,,,,,S83843167,"",,,,,Patagioenas fasciata,batpig1,Species,1939,,4.50,2,,2928,3511
314929571,Photo,Ring-necked Duck,Aythya collaris,,Teale Fristoe,2021-03-08,2021,3,8,1248,United States,US-CA-001,California,Alameda,Lake Temescal,37.8467336,-122.2303775,"",,Unspecified,"","",,,,,,,S83040642,"",,,,,Aythya collaris,rinduc,Species,597,,4.50,2,,1632,2268
310847481,Photo,"Cassin's Kingbird",Tyrannus vociferans,,Teale Fristoe,2021-02-23,2021,2,23,1112,United States,US-CA-001,California,Alameda,Cross Rd.,37.6752181,-121.6639280,"",,Unspecified,"","",,,,,,,S82222419,"",,,,"Continuing near intersection with Tesla road. Kingbirds with dark breast, white chin, light band along trailing edge of tail. Both seen at once. I didn't hear them vocalize.",Tyrannus vociferans,caskin,Species,16681,,4.50,2,,1481,1700
309293491,Photo,"Iceland Gull (Thayer's)",Larus glaucoides thayeri,,Teale Fristoe,2021-02-18,2021,2,18,1230,United States,US-CA-001,California,Alameda,Oyster Bay Regional Shoreline,37.7073190,-122.1986961,"",,Unspecified,"","",,,,,,,S81916710,"",,,,,Larus glaucoides,thagul,Group,6294,,4.50,2,,1743,2389
301871861,Photo,American Dipper,Cinclus mexicanus,,Teale Fristoe,2021-01-27,2021,1,27,900,United States,US-CA-001,California,Alameda,Sunol Regional Wilderness,37.5243214,-121.8211288,"",,Unspecified,"","",,,,,,,S79989765,"",,,,"Along the stream around 37.506696, -121.829597, which is a little ways upstream of the bridge and near a fairly established path from the main trail. Singing incessantly when I first found it, then began foraging in the stream.",Cinclus mexicanus,amedip,Species,26751,,4.50,2,,1961,2612
301871841,Photo,American Dipper,Cinclus mexicanus,,Teale Fristoe,2021-01-27,2021,1,27,900,United States,US-CA-001,California,Alameda,Sunol Regional Wilderness,37.5243214,-121.8211288,"",,Unspecified,"","",,,,,,,S79989765,"",,,,"Along the stream around 37.506696, -121.829597, which is a little ways upstream of the bridge and near a fairly established path from the main trail. Singing incessantly when I first found it, then began foraging in the stream.",Cinclus mexicanus,amedip,Species,26751,,4.50,2,,2078,2500
297161191,Photo,Surfbird,Calidris virgata,,Teale Fristoe,2021-01-12,2021,1,12,1059,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S79143400,"",,,,,Calidris virgata,surfbi,Species,5908,,4.50,2,,2552,3774
288614921,Photo,Eurasian Wigeon,Mareca penelope,,Teale Fristoe,2020-12-16,2020,12,16,1200,United States,US-CA-081,California,San Mateo,Seal Point Park,37.5738685,-122.3003840,Adult Male – 1,,Unspecified,"","",,,,,,,S77572633,"",,,,,Mareca penelope,eurwig,Species,443,,4.50,2,,1256,1699
286644371,Photo,Eared Grebe,Podiceps nigricollis,,Teale Fristoe,2020-12-09,2020,12,9,914,United States,US-CA-001,California,Alameda,Lake Merritt,37.8035451,-122.2567177,"",,Unspecified,"","",,,,,,,S77277772,"",,,,,Podiceps nigricollis,eargre,Species,1777,,4.50,2,,2180,2476
284262091,Photo,Greater Scaup,Aythya marila,,Teale Fristoe,2020-11-30,2020,11,30,1047,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S76917446,"",,,,,Aythya marila,gresca,Species,596,,4.50,2,,2177,2750
278996651,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Teale Fristoe,2020-11-10,2020,11,10,733,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S76086347,"",,,,,Melospiza lincolnii,linspa,Species,32220,,4.50,2,,2614,3085
277176351,Photo,White-tailed Kite,Elanus leucurus,,Teale Fristoe,2020-11-03,2020,11,3,753,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S75786828,"",,,,,Elanus leucurus,whtkit,Species,7445,,4.50,2,,1410,1548
265025291,Photo,Clay-colored Sparrow,Spizella pallida,,Teale Fristoe,2020-09-22,2020,9,22,1529,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73943400,"",,,,"Good looks at continuing bird found by Sharon Jue this morning. First found with the Chipping Sparrow just south of the fence blocking off the closed off area, around 37.874273, -122.320029. Overall warm coloration, especially on the breast, and clean patterning make this an unambiguous Clay-colored, but it appears to be a different bird than the one(s?) seen yesterday.",Spizella pallida,clcspa,Species,31911,,4.50,2,,1262,1426
262987181,Photo,Great Horned Owl,Bubo virginianus,,Teale Fristoe,2020-09-15,2020,9,15,714,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S73639788,"",,,,,Bubo virginianus,grhowl,Species,8399,,4.50,2,,2653,3170
259738211,Photo,Northern Mockingbird,Mimus polyglottos,,Teale Fristoe,2020-09-02,2020,9,2,816,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S73104906,"",,,,,Mimus polyglottos,normoc,Species,27176,,4.50,2,,1676,2180
259737071,Photo,Red-throated Loon,Gavia stellata,,Teale Fristoe,2020-09-02,2020,9,2,1136,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73111414,"",,,,"Continuing near northeast corner. Probably injured, seems to be missing a leg. Frequently closed its eyes making it look like it was wincing. Appears to have a metal band on its right leg.",Gavia stellata,retloo,Species,6541,,4.50,2,,2441,3332
253454251,Photo,White-faced Ibis,Plegadis chihi,,Teale Fristoe,2020-08-03,2020,8,3,1654,United States,US-CA-113,California,Yolo,Yolo Bypass Wildlife Area,38.5517890,-121.6208018,"",,Unspecified,"","",,,,,,,S72090731,"",,,,,Plegadis chihi,whfibi,Species,7347,,4.50,2,,2937,3319
244226671,Photo,California Quail,Callipepla californica,,Teale Fristoe,2020-06-18,2020,6,18,615,United States,US-CA-013,California,Contra Costa,Briones Regional Park,37.9380572,-122.1346222,"",,Unspecified,"","",,,,,,,S70573790,"",,,,,Callipepla californica,calqua,Species,999,,4.50,2,,1666,1866
243603281,Photo,Lazuli Bunting,Passerina amoena,,Teale Fristoe,2020-06-15,2020,6,15,601,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S70475347,"",,,,"Seen in the same location as my last visit, around 37.874693, -122.224094. Calling but not singing.",Passerina amoena,lazbun,Species,33284,,4.50,2,,1250,1442
229960681,Photo,Long-billed Dowitcher,Limnodromus scolopaceus,,Teale Fristoe,2020-05-02,2020,5,2,1154,United States,US-CA-001,California,Alameda,Don Edwards NWR (ALA Co.),37.5316305,-122.0733619,"",,Unspecified,"","",,,,,,,S68278389,"",,,,,Limnodromus scolopaceus,lobdow,Species,5910,,4.50,2,,1733,2378
229960671,Photo,Long-billed Dowitcher,Limnodromus scolopaceus,,Teale Fristoe,2020-05-02,2020,5,2,1154,United States,US-CA-001,California,Alameda,Don Edwards NWR (ALA Co.),37.5316305,-122.0733619,"",,Unspecified,"","",,,,,,,S68278389,"",,,,,Limnodromus scolopaceus,lobdow,Species,5910,,4.50,2,,1694,1983
229936451,Photo,Ruddy Turnstone,Arenaria interpres,,Teale Fristoe,2020-05-02,2020,5,2,709,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S68277545,"",,,,"Exact count. Groups of 4, 3, and 19 along shoreline trail. Most in spectacular alternate plumage.",Arenaria interpres,rudtur,Species,5836,,4.50,2,,1692,1953
221685121,Photo,Barn Swallow,Hirundo rustica,,Teale Fristoe,2020-04-07,2020,4,7,926,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S66784870,"",,,,,Hirundo rustica,barswa,Species,23153,,4.50,2,,2924,3609
221685091,Photo,Barn Swallow,Hirundo rustica,,Teale Fristoe,2020-04-07,2020,4,7,926,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S66784870,"",,,,,Hirundo rustica,barswa,Species,23153,,4.50,2,,2021,2605
221685081,Photo,Barn Swallow,Hirundo rustica,,Teale Fristoe,2020-04-07,2020,4,7,926,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S66784870,"",,,,,Hirundo rustica,barswa,Species,23153,,4.50,2,,1833,2359
212819181,Photo,Horned Lark,Eremophila alpestris,,Teale Fristoe,2020-03-01,2020,3,1,942,United States,US-CA-001,California,Alameda,Mission Peak (ALA Co.),37.5077502,-121.8961933,"",,Unspecified,"","",,,,,,,S65334348,"",,,,,Eremophila alpestris,horlar,Species,21625,,4.50,2,,1536,1959
212819161,Photo,Common Raven,Corvus corax,,Teale Fristoe,2020-03-01,2020,3,1,942,United States,US-CA-001,California,Alameda,Mission Peak (ALA Co.),37.5077502,-121.8961933,"",,Unspecified,"","",,,,,,,S65334348,"",,,,,Corvus corax,comrav,Species,20703,,4.50,2,,2690,4080
211935421,Photo,California Towhee,Melozone crissalis,,Teale Fristoe,2020-02-26,2020,2,26,845,United States,US-CA-001,California,Alameda,Berkeley Marina,37.8661808,-122.3135376,"",,Unspecified,"","",,,,,,,S65146581,"",,,,,Melozone crissalis,caltow,Species,32260,,4.50,2,,2250,3190
203251861,Photo,Common Raven,Corvus corax,,Teale Fristoe,2020-01-26,2020,1,26,1106,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline,37.6419316,-122.1517012,"",,Unspecified,"","",,,,,,,S63821365,"",,,,,Corvus corax,comrav,Species,20703,,4.50,2,,1988,2737
200127051,Photo,Red-shouldered Hawk,Buteo lineatus,,Teale Fristoe,2020-01-18,2020,1,18,906,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S63522857,"",,,,,Buteo lineatus,reshaw,Species,7984,,4.50,2,,2674,2948
198807521,Photo,California Condor,Gymnogyps californianus,,Teale Fristoe,2020-01-10,2020,1,10,1357,United States,US-CA-053,California,Monterey,Big Sur coast--Grimes Pt.,36.2055508,-121.7354894,"",,Unspecified,"","",,,,,,,S63294366,"",,,,No tags!,Gymnogyps californianus,calcon,Species,7331,,4.50,2,,2546,4261
196598591,Photo,Hooded Merganser,Lophodytes cucullatus,,Teale Fristoe,2020-01-01,2020,1,1,1441,United States,US-CA-001,California,Alameda,"3300–3398 Sanderling Dr, Fremont US-CA (37.5857,-122.0470)",37.5857460,-122.0470420,"",,Unspecified,"","",,,,,,,S62878442,"",,,,,Lophodytes cucullatus,hoomer,Species,651,,4.50,2,,1173,1426
195106121,Photo,Loggerhead Shrike,Lanius ludovicianus,,Teale Fristoe,2019-12-25,2019,12,25,1210,United States,US-CA-083,California,Santa Barbara,Lake Los Carneros Park,34.4432200,-119.8497500,"",,Unspecified,"","",,,,,,,S62618918,"",,,,,Lanius ludovicianus,logshr,Species,20158,,4.50,2,,1372,1622
193747461,Photo,"Brandt's Cormorant",Urile penicillatus,,Teale Fristoe,2019-12-16,2019,12,16,1158,United States,US-CA-023,California,Humboldt,Humboldt Bay--North Spit jetty,40.7686467,-124.2389774,"",,Unspecified,"","",,,,,,,S62393074,"",,,,,Urile penicillatus,bracor,Species,6959,,4.50,2,,2201,2451
191718771,Photo,Pelagic Cormorant,Urile pelagicus,,Teale Fristoe,2019-12-06,2019,12,6,818,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S62093275,"",,,,,Urile pelagicus,pelcor,Species,6961,,4.50,2,,2263,2494
191607281,Photo,Snow Goose,Anser caerulescens,,Teale Fristoe,2019-12-05,2019,12,5,1010,United States,US-CA-001,California,Alameda,San Francisco Bay Trail--Tony Lema Golf Course,37.6844064,-122.1786831,"",,Unspecified,"","",,,,,,,S62028756,"",,,,,Anser caerulescens,snogoo,Species,240,,4.50,2,,1799,2287
181250011,Photo,Fox Sparrow (Sooty),Passerella iliaca [unalaschcensis Group],,Teale Fristoe,2019-10-09,2019,10,9,854,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S60483131,"",,,,,Passerella iliaca,foxsp2,Group,31844,,4.50,2,,2176,2242
180965921,Photo,Song Sparrow,Melospiza melodia,,Teale Fristoe,2019-10-07,2019,10,7,803,United States,US-CA-041,California,Marin,Pt. Reyes--Fish Docks,37.9956216,-122.9782104,"",,Unspecified,"","",,,,,,,S60436838,"",,,,,Melospiza melodia,sonspa,Species,32187,,4.50,2,,2347,2720
180241311,Photo,Tropical Kingbird,Tyrannus melancholicus,,Teale Fristoe,2019-10-03,2019,10,3,1034,United States,US-CA-075,California,San Francisco,Golden Gate Park--Elk Glen Lake,37.7675841,-122.4818716,"",,Unspecified,"","",,,,,,,S60315756,"",,,,"Continuing bird perched nicely in good light. Yellow underparts extend to chin, brown tail, large bill.",Tyrannus melancholicus,trokin,Species,16674,,4.50,2,,1115,1265
169596201,Photo,Bar-tailed Godwit,Limosa lapponica,,Teale Fristoe,2019-07-24,2019,7,24,1621,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline--Winton Ave. access and parking area,37.6465875,-122.1467042,"",,Unspecified,"","",,,,,,,S58428939,"",,,,"Continuing bird first found by Jerry Ting. Missing when I first arrived, but settled in very near the path after a Northern Harrier flushed the shorebird flock around 5pm, apparently in the same location it has been seen the previous few days.  Large shorebird very similar to the many nearby Marbled Godwits, but drabber, with much less orange color, plain white belly, and mostly unpatterned back. More prominent supercilium than most Marbleds. Black and white striped tail coverts. Hint of streaked underwing pattern caught in one photo of the bird preening.",Limosa lapponica,batgod,Species,5822,,4.50,2,,1411,1686
